id;seccion;edad;pf_ac1;pf_ac2;pf_ac3;pf_alg_2019;pf_alg_2020;alg_1b_2021;alg_2b_2021;alg_3b_2021;alg_4b_2021;ind_nivel_algebra;pf_apm_2019;pf_apm_2020;am_1b_2021;am_2b_2021;am_3b_2021;am_4b_2021;ind_nivel_am;pf_geo_2019;pf_geo_2020;geo_1b_2021;geo_2b_2021;geo_3b_2021;geo_4b_2021;ind_nivel_geo;grupo_mate;genero;anios_colegio;condicion_pago;pe1;pe2;pe3;pe4;pe5;horas_asincronas;valoracion_clases;dispos_clases;calidad_internet
168;F;15;16;18;18;14;14;15;14;15;14;3;12;11;12;12;12;10;2;13;15;16;13;12;17;3;0;F;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
169;F;14;11;17;15;15;16;15;14;17;14;3;11;11;15;15;11;9;2;11;13;15;12;11;8;2;0;F;3;deuda;Ni facil ni dificil;Ni facil ni dificil;Facil;Ni facil ni dificil;Bueno;3 horas;Satisfecho;4;Buena
170;F;14;15;17;17;17;15;15;16;17;17;3;13;12;13;13;12;11;2;14;13;15;13;12;14;2;0;M;3;deuda;Facil;Ni facil ni dificil;Muy facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
171;F;14;15;17;18;14;16;16;15;16;14;3;14;13;14;15;15;13;3;13;13;15;14;13;15;2;0;F;3;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
172;F;14;16;17;17;17;16;16;16;17;17;3;11;12;14;14;11;11;2;14;13;14;14;12;13;2;0;F;3;deuda;Facil;Ni facil ni dificil;Muy facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
173;F;14;18;19;19;17;18;17;18;19;19;3;17;15;16;17;17;15;3;15;16;17;14;14;20;3;0;F;3;deuda;Facil;Facil;Muy facil;Facil;Excelente;De 4 horas a mas;Muy satisfecho;4;Muy buena
174;F;15;12;16;15;13;16;15;17;16;10;2;12;11;10;10;13;12;2;14;15;15;13;13;13;2;0;M;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
175;F;15;8;12;11;13;16;10;10;16;13;2;12;11;11;9;12;9;2;11;11;13;9;8;5;2;0;M;3;deuda;Ni facil ni dificil;Ni facil ni dificil;Facil;Ni facil ni dificil;Indiferente;2 horas;Indiferente;3;Media
176;F;14;15;17;17;15;16;15;14;16;15;3;13;13;15;14;13;8;2;15;14;16;13;13;14;3;0;M;3;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
177;F;15;12;11;15;15;15;15;15;15;15;3;12;13;13;12;9;9;2;11;12;13;13;13;11;2;0;M;3;deuda;Ni facil ni dificil;Ni facil ni dificil;Facil;Ni facil ni dificil;Bueno;3 horas;Satisfecho;4;Buena
178;F;15;17;18;18;16;18;17;16;18;18;3;15;14;14;15;15;14;3;14;13;16;13;13;15;3;0;F;3;deuda;Facil;Facil;Muy facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
179;F;15;13;16;16;13;14;15;14;13;14;3;14;13;14;11;12;12;2;12;12;15;11;11;13;2;0;M;3;deuda;Ni facil ni dificil;Facil;Facil;Ni facil ni dificil;Bueno;3 horas;Satisfecho;1;Buena
180;F;15;16;18;17;16;18;17;16;18;17;3;12;11;13;13;13;9;2;15;13;15;12;13;15;2;0;M;3;deuda;Facil;Ni facil ni dificil;Muy facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
181;F;14;14;18;17;17;17;16;15;18;19;3;11;11;13;12;11;8;2;11;15;16;13;12;11;2;0;F;3;deuda;Facil;Ni facil ni dificil;Muy facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
182;F;15;13;18;15;15;15;15;15;18;18;3;11;13;14;11;10;11;2;13;15;14;10;12;16;2;0;F;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
183;G;14;10;15;16;13;13;13;13;15;15;3;11;12;7;12;13;7;2;13;14;14;12;13;12;2;0;F;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
184;G;14;14;16;17;13;15;12;15;16;15;3;12;11;10;14;14;14;2;15;14;12;13;12;15;2;0;F;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
185;G;15;12;15;16;17;15;17;14;14;12;2;11;13;15;13;11;12;2;11;11;12;10;12;14;2;0;M;3;deuda;Ni facil ni dificil;Ni facil ni dificil;Facil;Ni facil ni dificil;Bueno;3 horas;Satisfecho;2;Buena
186;G;14;18;19;19;16;16;16;18;18;19;3;17;17;17;17;18;18;3;15;14;14;15;15;17;3;0;F;3;deuda;Facil;Muy facil;Muy facil;Facil;Excelente;De 4 horas a mas;Muy satisfecho;4;Muy buena
187;G;14;17;17;19;15;16;15;18;17;18;3;16;17;15;14;16;17;3;14;15;14;15;14;16;3;0;F;3;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
188;G;15;10;13;14;15;13;13;12;14;15;3;11;11;9;11;11;9;2;12;12;13;9;11;12;2;0;M;3;deuda;Ni facil ni dificil;Ni facil ni dificil;Facil;Ni facil ni dificil;Bueno;3 horas;Satisfecho;1;Buena
189;G;15;11;15;17;15;15;14;11;15;14;3;11;11;10;12;11;7;2;12;14;13;12;15;12;2;0;F;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
190;G;14;15;17;17;15;15;15;15;15;15;3;12;14;13;12;14;12;2;14;12;13;14;11;17;2;0;F;3;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
191;G;15;14;16;17;14;14;15;14;15;17;3;11;11;12;11;14;9;2;14;14;12;12;12;15;2;0;F;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
192;G;14;15;17;18;14;15;15;15;14;15;3;15;13;13;13;14;15;2;13;14;12;14;14;16;2;0;F;3;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
193;G;15;16;18;19;15;18;16;15;17;18;3;14;15;16;13;14;12;3;16;13;15;13;15;16;3;0;F;3;deuda;Facil;Facil;Muy facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
194;G;14;9;11;10;14;13;13;13;15;15;3;11;11;8;10;13;11;2;11;11;12;6;14;11;2;0;M;3;deuda;Ni facil ni dificil;Ni facil ni dificil;Facil;Ni facil ni dificil;Indiferente;2 horas;Indiferente;4;Media
195;G;15;10;13;16;14;16;14;14;17;15;3;12;12;10;8;14;13;2;14;11;15;10;11;15;2;0;F;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
196;G;14;13;16;18;13;13;12;13;15;15;3;11;13;10;13;13;11;2;15;12;12;14;13;16;2;0;F;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
197;G;14;13;17;18;14;17;13;17;16;18;3;13;11;12;11;14;13;2;12;14;12;13;12;14;2;0;M;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
198;G;15;9;12;14;12;14;11;13;14;15;3;11;11;6;8;8;7;1;11;11;11;6;7;11;2;0;F;3;deuda;Ni facil ni dificil;Ni facil ni dificil;Facil;Ni facil ni dificil;Indiferente;2 horas;Indiferente;4;Media
199;G;15;15;16;18;15;17;17;14;16;17;3;11;12;10;13;15;15;2;15;15;14;14;12;15;3;0;F;3;deuda;Facil;Ni facil ni dificil;Facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
200;G;14;17;18;18;16;18;15;17;17;18;3;17;16;18;14;16;16;3;16;15;15;15;16;16;3;0;F;3;deuda;Facil;Facil;Muy facil;Facil;Excelente;De 4 horas a mas;Muy satisfecho;3;Muy buena
201;G;15;12;14;16;13;13;14;12;14;15;3;11;12;12;11;15;10;2;12;12;12;10;14;12;2;0;F;3;deuda;Ni facil ni dificil;Ni facil ni dificil;Facil;Ni facil ni dificil;Bueno;3 horas;Satisfecho;1;Buena
202;G;14;16;18;18;16;16;15;15;16;15;3;14;14;15;13;14;11;2;14;15;14;13;14;15;3;0;F;3;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
