id;seccion;edad;pf_ac1;pf_ac2;pf_ac3;pf_alg_2019;pf_alg_2020;alg_1b_2021;alg_2b_2021;alg_3b_2021;alg_4b_2021;ind_nivel_algebra;pf_apm_2019;pf_apm_2020;am_1b_2021;am_2b_2021;am_3b_2021;am_4b_2021;ind_nivel_am;pf_geo_2019;pf_geo_2020;geo_1b_2021;geo_2b_2021;geo_3b_2021;geo_4b_2021;ind_nivel_geo;grupo_mate;genero;anios_colegio;condicion_pago;pe1;pe2;pe3;pe4;pe5;horas_asincronas;valoracion_clases;dispos_clases;calidad_internet
379;D;15;17;17;19;15;15;16;15;16;18;3;17;15;16;15;18;19;3;15;17;14;15;17;19;3;0;M;4;deuda;Muy Facil;Muy Facil;Facil;Muy Facil;Bueno;3 horas;Satisfecho;1;Buena
380;D;15;14;15;18;16;14;14;14;16;16;3;17;17;15;15;16;17;3;18;14;14;14;19;18;3;0;F;4;deuda;Muy Facil;Muy Facil;Facil;Muy Facil;Bueno;3 horas;Satisfecho;2;Buena
381;D;15;17;18;19;18;17;17;17;19;19;3;17;16;15;16;18;18;3;15;18;15;16;17;18;3;0;F;4;deuda;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;2;Muy buena
382;D;16;15;17;18;14;14;13;14;15;14;3;17;16;15;14;17;16;3;14;12;14;12;14;15;2;0;M;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
383;D;16;16;16;19;17;16;15;15;18;19;3;17;18;15;15;17;19;3;16;19;15;15;17;19;3;0;M;5;deuda;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;3;Muy buena
384;D;16;15;15;18;15;15;15;15;16;16;3;14;16;13;13;16;17;3;14;15;14;16;15;16;3;0;F;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
385;D;15;14;14;17;14;12;11;12;13;14;2;15;16;14;13;16;16;3;11;12;12;10;12;13;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;3;Buena
386;D;16;15;16;18;13;14;14;13;13;13;2;14;15;14;13;15;15;3;13;12;11;10;11;13;2;0;F;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
387;D;16;13;15;18;13;13;12;11;13;12;2;14;15;15;13;14;17;3;12;11;10;10;12;12;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;2;Buena
388;D;15;12;14;17;14;12;12;13;12;14;2;11;13;14;11;14;15;2;13;11;9;10;12;13;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;3;Buena
389;D;15;16;16;19;14;14;14;16;16;17;3;17;15;14;15;16;17;3;17;16;14;15;16;18;3;0;M;4;deuda;Muy Facil;Facil;Facil;Muy Facil;Bueno;3 horas;Satisfecho;4;Buena
390;D;16;16;17;18;17;18;16;16;18;16;3;14;17;15;14;16;17;3;13;16;16;13;14;14;3;0;F;4;deuda;Facil;Facil;Muy Facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
391;D;16;16;17;18;15;15;14;15;16;16;3;19;18;15;13;16;19;3;14;16;15;14;17;17;3;0;F;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
392;D;16;16;18;19;15;15;15;15;16;15;3;20;14;14;16;16;20;3;13;16;14;12;16;14;3;0;F;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
393;D;16;16;18;19;17;18;16;17;18;19;3;15;14;16;15;14;18;3;15;15;19;15;17;16;3;0;M;4;deuda;Facil;Facil;Muy Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
394;D;16;17;17;19;16;16;15;17;16;16;3;17;16;15;15;16;18;3;15;17;15;17;17;17;3;0;F;4;deuda;Muy Facil;Muy Facil;Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;5;Muy buena
395;D;16;16;16;18;16;16;15;16;16;16;3;17;18;15;14;16;18;3;12;15;11;12;12;15;2;0;F;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
396;D;15;15;15;17;14;11;13;14;10;10;2;16;17;15;15;17;18;3;13;13;13;13;14;13;2;0;M;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
397;D;16;16;17;17;13;12;13;13;10;15;2;18;18;15;14;15;18;3;12;16;12;12;15;16;2;0;M;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
398;D;16;13;14;18;14;16;14;16;16;16;3;15;12;11;11;11;16;2;15;11;12;11;9;16;2;0;F;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
399;E;16;11;12;15;11;11;12;12;8;6;2;12;12;11;11;12;15;2;11;11;11;11;9;9;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;1;Media
400;E;15;8;9;14;11;11;8;8;7;6;1;12;12;12;10;11;13;2;11;11;6;5;8;5;1;0;M;4;deuda;Ni Facil ni Dificil;Ni Facil ni Dificil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;2;Media
401;E;16;12;12;16;11;12;9;12;8;15;2;13;13;13;13;13;17;2;11;11;10;9;8;15;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;2;Media
402;E;16;17;17;17;15;15;15;15;15;14;3;15;16;16;15;14;18;3;15;16;12;15;14;17;3;0;F;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
403;E;15;17;17;17;16;17;16;17;16;15;3;17;17;17;18;18;18;3;18;19;15;16;16;19;3;0;M;4;deuda;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;1;Muy buena
404;E;15;11;12;15;11;11;9;12;11;11;2;12;13;15;13;12;14;2;11;11;9;11;10;8;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;3;Media
405;E;16;15;15;15;16;16;12;12;12;16;3;12;12;16;12;13;15;2;12;13;11;11;13;11;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
406;E;16;14;12;15;14;13;12;12;12;14;2;15;16;15;13;11;16;3;11;11;13;12;10;10;2;0;F;4;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;4;Buena
407;E;16;15;17;17;13;13;12;13;13;13;2;16;13;18;13;13;17;3;12;11;12;13;11;12;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;3;Buena
408;E;15;15;16;17;12;13;12;12;13;13;2;13;16;16;15;13;17;3;11;13;13;12;11;12;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;4;Buena
409;E;15;14;15;16;13;12;12;12;12;13;2;13;14;17;15;13;16;3;13;13;12;12;10;13;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
410;E;15;12;12;16;12;11;8;12;12;7;2;12;12;12;11;13;15;2;12;11;6;11;12;9;2;0;F;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;4;Media
411;E;15;17;17;17;15;14;14;15;15;14;3;14;16;16;15;13;16;3;13;13;14;13;13;12;2;0;f;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
412;E;15;15;16;18;15;15;15;15;16;16;3;18;17;19;15;16;17;3;13;14;11;12;13;15;2;0;M;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
413;E;15;15;16;16;14;14;14;14;13;14;2;14;15;14;15;13;12;2;12;15;12;13;13;17;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
414;E;15;9;10;15;11;11;8;8;6;6;1;11;11;10;10;11;11;2;11;11;8;8;6;10;2;0;F;4;deuda;Ni Facil ni Dificil;Ni Facil ni Dificil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;1;Mala
415;E;15;11;10;15;11;12;9;8;12;12;2;11;13;14;11;15;16;2;11;11;8;7;10;12;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;5;Media
416;E;15;12;14;15;11;12;14;14;7;7;2;13;16;16;13;11;15;3;11;11;10;11;11;11;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;2;Buena
417;E;16;10;11;15;13;14;8;8;8;15;2;12;11;14;10;11;15;2;11;11;9;9;8;11;2;0;M;4;deuda;Ni Facil ni Dificil;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;3;Media
418;E;15;13;16;17;12;12;12;12;12;11;2;13;15;13;14;13;15;2;11;12;13;13;10;13;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Indiferente;2;Buena
419;E;15;15;16;17;13;13;14;14;12;13;2;15;16;17;16;14;16;3;16;16;12;13;13;16;3;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
420;E;16;9;16;16;11;11;9;6;6;6;1;11;13;12;10;11;15;2;11;11;7;7;8;5;1;0;M;4;deuda;Ni Facil ni Dificil;Ni Facil ni Dificil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;4;Media
421;E;16;12;13;16;11;11;12;13;12;7;2;13;14;12;11;16;14;2;11;11;9;11;11;11;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;1;Media
422;E;16;13;12;14;13;12;13;12;11;12;2;11;12;15;11;14;13;2;12;11;12;11;11;12;2;0;F;5;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;1;Media
423;E;15;14;15;16;11;13;14;14;12;10;2;16;13;16;13;13;15;3;11;11;11;14;11;14;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;4;Buena
424;E;15;15;14;16;12;11;13;13;13;10;2;14;16;15;13;12;16;3;11;11;10;10;12;13;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;1;Buena
425;E;16;13;15;16;11;11;12;12;12;7;2;13;13;13;12;14;14;2;11;11;10;11;11;10;2;0;F;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;3;Media
426;E;15;14;15;16;12;13;14;13;12;6;2;15;15;16;13;13;16;3;12;14;11;12;11;9;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;1;Buena
427;E;15;14;15;17;13;13;9;13;14;10;2;14;12;17;12;14;18;3;11;15;11;13;11;15;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
428;E;15;13;15;16;13;13;12;13;12;12;2;15;16;14;13;14;16;3;12;13;9;10;11;14;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;3;Buena
429;E;16;15;16;17;12;11;12;12;12;10;2;14;14;16;15;14;16;3;13;11;11;13;11;10;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Indiferente;2;Buena
430;E;15;14;15;16;11;11;12;11;12;12;2;12;14;16;15;12;15;3;12;11;10;12;11;13;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;1;Media
431;E;16;13;13;16;13;12;12;13;12;9;2;13;13;16;13;12;15;2;13;12;10;13;11;14;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Indiferente;4;Buena
432;E;16;14;15;15;11;11;12;12;11;12;2;16;14;16;13;12;16;3;11;11;11;12;10;10;2;0;F;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;2;Buena
433;F;15;17;16;16;14;14;13;12;13;14;2;14;16;16;14;16;18;3;11;15;11;13;13;17;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
434;F;16;15;14;13;15;11;15;14;17;6;2;14;12;17;15;16;12;3;14;14;16;14;9;7;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
435;F;16;17;17;17;16;16;14;15;16;16;3;19;16;17;15;15;19;3;12;16;12;14;14;16;3;0;M;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
436;F;16;15;15;16;14;13;14;16;13;16;3;14;18;15;15;14;18;3;15;15;15;15;16;19;3;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
437;F;16;15;17;16;13;14;13;13;13;14;2;15;17;14;14;16;17;3;14;14;12;13;14;13;2;0;F;4;deuda;Facil;Facil;Facil;Facil;Bueno;1 hora;Satisfecho;3;Buena
438;F;16;17;16;18;13;14;13;12;13;14;2;15;15;16;15;18;18;3;14;12;13;12;13;15;2;0;M;5;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
439;F;15;18;17;17;14;14;13;14;13;14;2;17;17;15;16;17;18;3;16;16;14;13;13;16;3;0;F;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
440;F;15;12;13;17;13;11;8;9;13;7;2;15;12;12;11;12;15;2;11;11;8;9;9;6;2;0;F;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;1 hora;Indiferente;2;Media
441;F;16;16;17;16;14;14;12;14;14;13;2;14;14;14;14;15;16;3;16;12;11;14;15;17;3;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
442;F;16;17;17;19;12;12;13;13;13;12;2;15;17;15;14;14;17;3;13;12;12;13;13;15;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
443;F;15;15;15;15;11;11;14;12;13;9;2;16;17;16;15;17;17;3;12;12;12;13;13;10;2;0;M;4;deuda;Ni Facil ni Dificil;Muy Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;2;Buena
444;F;16;18;18;19;16;14;14;15;15;16;3;18;18;18;17;17;18;3;14;14;14;13;13;18;3;0;M;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;5;Buena
445;F;16;17;17;18;13;15;13;14;14;15;3;16;16;15;16;16;17;3;14;13;14;14;12;14;2;0;F;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
446;F;15;17;17;18;14;13;14;14;13;13;2;15;17;15;15;16;17;3;11;15;11;13;14;15;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
447;F;16;16;16;16;13;11;12;13;10;14;2;16;14;16;14;16;17;3;12;11;12;12;11;12;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;4;Buena
448;F;16;18;18;18;15;16;15;16;17;16;3;18;17;16;18;17;18;3;15;14;14;14;15;15;3;0;F;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
449;F;15;17;16;16;16;14;14;15;15;16;3;16;16;14;15;15;17;3;13;13;12;12;13;13;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
450;F;16;16;18;16;16;15;14;16;15;14;3;17;16;15;15;16;17;3;14;15;14;14;15;14;3;0;F;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Media
451;F;16;10;12;14;11;11;9;7;8;6;1;16;15;12;10;9;16;2;11;11;8;6;11;9;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;4;Media
452;F;15;14;14;17;13;12;9;13;11;7;2;15;18;15;13;13;18;3;12;11;10;12;12;10;2;0;F;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;3;Buena
453;F;15;16;18;18;14;13;14;13;13;14;2;17;18;15;14;14;18;3;14;12;13;13;12;14;2;0;F;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
454;F;15;17;16;15;12;13;13;12;13;14;2;15;16;15;16;15;18;3;16;15;13;14;14;17;3;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
455;F;15;17;18;18;16;15;13;15;17;16;3;17;15;15;16;17;17;3;15;13;13;13;14;15;2;0;F;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
456;F;15;16;17;18;14;14;13;14;14;14;2;17;15;14;13;18;18;3;14;15;8;13;12;15;2;0;F;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
457;F;15;18;18;18;14;15;14;16;16;18;3;14;19;14;16;17;19;3;14;17;12;12;17;16;3;0;F;4;deuda;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;3;Buena
458;F;15;18;18;18;17;17;16;16;19;18;3;18;18;15;15;17;18;3;17;15;11;14;17;18;3;0;M;4;deuda;Facil;Muy Facil;Muy Facil;Facil;Excelente;De 4 horas a más;Muy satisfecho;2;Muy buena
459;F;16;12;14;17;11;13;14;14;10;5;2;15;14;14;14;15;16;3;11;11;10;11;13;15;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;2;Buena
460;F;16;19;19;19;19;19;18;18;19;19;3;16;18;16;15;17;19;3;15;17;16;15;19;19;3;0;M;4;deuda;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;4;Muy buena
461;F;16;9;9;15;12;12;12;8;5;5;2;11;11;12;9;5;5;1;11;11;10;6;5;5;1;0;M;4;deuda;Ni Facil ni Dificil;Ni Facil ni Dificil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;3;Media
462;F;16;12;12;15;13;12;8;11;12;13;2;15;14;10;12;16;16;2;12;11;7;8;12;17;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;1;Buena
463;F;15;15;15;15;12;12;9;12;9;8;2;14;13;13;13;14;16;2;11;11;12;11;12;9;2;0;M;4;deuda;Ni Facil ni Dificil;Facil;Ni Facil ni Dificil;Ni Facil ni Dificil;Indiferente;2 horas;Indiferente;3;Media
464;F;15;17;16;18;12;14;13;14;10;14;2;16;15;15;15;15;19;3;13;13;14;13;13;17;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
465;F;15;15;15;16;14;14;14;14;14;14;3;14;14;14;14;17;16;3;11;16;11;13;16;15;2;0;M;4;deuda;Facil;Facil;Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
466;SC1;16;18;19;20;19;20;19;19;20;20;3;20;20;17;17;17;20;3;16;17;16;17;17;20;3;1;M;4;beca;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;3;Muy buena
467;SC1;16;20;19;20;20;20;19;19;20;20;3;19;20;19;19;20;20;3;19;18;18;19;20;20;3;1;F;4;beca;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;3 horas;Muy satisfecho;3;Buena
468;SC1;16;15;17;20;20;16;19;18;16;20;3;16;20;20;18;16;20;3;15;15;18;15;14;17;3;1;M;4;beca;Facil;Muy Facil;Muy Facil;Facil;Excelente;De 4 horas a más;Muy satisfecho;2;Muy buena
469;SC1;16;17;18;20;18;19;19;18;20;20;3;18;19;19;19;18;20;3;17;17;17;17;16;18;3;1;F;4;beca;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;3 horas;Muy satisfecho;2;Muy buena
470;SC1;16;12;17;18;15;19;17;16;15;19;3;17;16;15;14;16;20;3;15;12;12;11;13;15;2;1;F;4;beca;Facil;Muy Facil;Muy Facil;Facil;Bueno;3 horas;Satisfecho;2;Buena
471;SC1;15;16;19;20;19;19;19;18;19;20;3;18;19;19;17;17;20;3;16;13;15;16;10;20;3;1;F;4;beca;Facil;Muy Facil;Muy Facil;Facil;Excelente;De 4 horas a más;Muy satisfecho;2;Muy buena
472;SC1;16;16;19;20;20;18;18;18;18;20;3;18;16;16;15;16;20;3;14;13;13;16;16;18;3;1;M;4;beca;Facil;Muy Facil;Muy Facil;Facil;Excelente;De 4 horas a más;Muy satisfecho;1;Muy buena
473;SC1;16;13;18;20;15;15;16;16;15;19;3;18;15;16;15;14;20;3;16;14;12;13;13;16;3;1;M;4;beca;Facil;Muy Facil;Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
474;SC1;16;15;16;18;19;18;19;19;18;18;3;17;18;20;18;17;20;3;15;13;15;13;11;12;2;1;M;4;beca;Facil;Muy Facil;Muy Facil;Facil;Excelente;De 4 horas a más;Muy satisfecho;3;Muy buena
475;SC1;15;18;19;20;20;19;19;18;20;20;3;20;17;20;18;17;20;3;14;14;15;13;12;18;3;1;F;4;beca;Facil;Muy Facil;Muy Facil;Facil;Excelente;De 4 horas a más;Muy satisfecho;2;Muy buena
476;SC1;16;12;16;20;18;17;17;17;17;19;3;16;14;14;15;17;20;3;13;11;13;10;11;14;2;1;M;4;beca;Ni Facil ni Dificil;Facil;Muy Facil;Ni Facil ni Dificil;Bueno;3 horas;Satisfecho;3;Buena
477;SC1;16;17;18;20;18;18;18;18;18;20;3;16;19;16;17;16;20;3;15;16;15;18;17;20;3;1;M;4;beca;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;3;Muy buena
478;SC1;15;18;19;20;20;20;20;20;20;20;3;20;19;19;19;19;20;3;20;19;19;20;19;20;3;1;M;5;beca;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;3;Muy buena
479;SC1;16;14;18;18;16;17;18;18;14;18;3;16;19;16;15;15;20;3;15;13;15;14;11;13;2;1;M;4;beca;Facil;Muy Facil;Muy Facil;Facil;Bueno;3 horas;Satisfecho;4;Buena
480;SC1;15;17;19;20;19;20;19;18;19;20;3;20;18;18;18;18;20;3;18;19;17;15;17;20;3;1;M;4;beca;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;1;Muy buena
481;SC1;16;19;19;20;18;19;19;18;16;20;3;19;19;16;17;17;20;3;19;19;16;17;19;20;3;1;M;4;beca;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;3 horas;Muy satisfecho;5;Muy buena
482;SC1;16;19;19;20;20;17;19;18;17;20;3;18;20;17;17;17;20;3;19;16;15;18;19;20;3;1;M;4;beca;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;3 horas;Muy satisfecho;1;Muy buena
483;SC1;16;17;19;20;19;19;18;17;19;20;3;16;20;16;16;16;20;3;14;16;14;16;16;19;3;1;M;4;beca;Facil;Muy Facil;Muy Facil;Facil;Excelente;De 4 horas a más;Muy satisfecho;1;Buena
484;SC1;16;15;18;20;17;18;17;18;17;18;3;15;16;16;16;15;20;3;18;15;14;16;14;18;3;1;M;4;beca;Muy Facil;Facil;Muy Facil;Muy Facil;Excelente;3 horas;Muy satisfecho;2;Muy buena
485;SC1;15;18;19;20;18;18;18;20;20;20;3;17;19;17;16;18;20;3;17;20;17;17;18;20;3;1;M;4;beca;Muy Facil;Muy Facil;Muy Facil;Muy Facil;Excelente;De 4 horas a más;Muy satisfecho;1;Muy buena
486;SC2;15;17;18;20;17;20;17;16;19;20;3;16;15;15;15;17;16;3;15;15;14;18;15;16;3;1;M;4;beca;Facil;Facil;Muy Facil;Facil;Excelente;De 4 horas a más;Muy satisfecho;3;Buena
487;SC2;15;14;17;20;18;18;18;18;19;20;3;14;16;16;15;15;14;3;15;17;14;17;17;14;3;1;M;4;beca;Facil;Facil;Muy Facil;Facil;Excelente;De 4 horas a más;Muy satisfecho;4;Muy buena
